HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.utterance,Approve,Reject
3OYHVNTV5TJ8NKLOREIOF89CCK9KOW,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Fri May 03 00:59:26 PDT 2019,,,39LOEL67OTR2SEOVPT6VPKY094Z38E,A33G1EEP3ZVBPL,Submitted,Thu May 02 12:23:11 PDT 2019,Thu May 02 12:24:25 PDT 2019,Fri May 17 12:24:25 PDT 2019,,,,74,100% (15/15),100% (15/15),100% (15/15),<b>Resident Evil 4</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,,,Platform: <b>Nintendo</b>,,,,,"Speaking of Nintendo games suitable for Mature rate, have you heard of Resident Evil 4?",,
3EQVJH0T406XYMPOHA1QWQZ7JBMHTB,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Fri May 03 00:59:26 PDT 2019,,,31N2WW6R9SCB7TYIX7C1ZCFMW9I3F3,A33G1EEP3ZVBPL,Submitted,Thu May 02 12:49:48 PDT 2019,Thu May 02 12:51:51 PDT 2019,Fri May 17 12:51:51 PDT 2019,,,,123,100% (15/15),100% (15/15),100% (15/15),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,,,Available on Steam: <b>yes</b>,,,,"Speaking of games made by Skedgehammer Games playable on Steam, have you heard of Call of Duty: Advanced Warfare?",,
3EQVJH0T406XYMPOHA1QWQZ7JBMHTB,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Fri May 03 00:59:26 PDT 2019,,,3U5JL4WY5LVDPB87XFN6FO7ZDU34X4,A1WYMR7MGOCO83,Submitted,Tue Apr 30 03:06:54 PDT 2019,Tue Apr 30 03:08:18 PDT 2019,Wed May 15 03:08:18 PDT 2019,,,,84,100% (9/9),100% (9/9),100% (9/9),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,,,Available on Steam: <b>yes</b>,,,,If you like the work of Sledgehammer Games then Call of Duty: Advanced Warfare is out on Steam.  Are you familiar with it?,,
3A520CCNWNLGZGZDL923GIC2369AE3,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,3RXCAC0YISB3MQ0JK8DF8EN9DOLG8A,A1MW021IG07IMF,Submitted,Sat May 04 22:17:52 PDT 2019,Sat May 04 22:18:37 PDT 2019,Sun May 19 22:18:37 PDT 2019,,,,45,100% (404/404),100% (404/404),100% (246/246),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,ESRB content rating: <b>M (for Mature)</b>,,,,,,,,,,An M rated game from Sledgehammer Games that I thought was decent is Call of Duty: Advanced Warfare. Are you familiar with it?,,
3A520CCNWNLGZGZDL923GIC2369AE3,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,3Z7EFSHGNA0GKFLMQUTOYMJN5LCCX9,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:44:39 PDT 2019,Fri Apr 26 09:45:31 PDT 2019,Sat May 11 09:45:31 PDT 2019,,,,52,100% (334/334),100% (334/334),100% (277/277),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,ESRB content rating: <b>M (for Mature)</b>,,,,,,,,,,"Do you know about Call of Duty: Advanced Warfare? It's basically an M rated game from Sledgehammer games that also has Kevin Spacey in it, but like, before we knew about all the stuff he did.",,
391FPZIE4C7CYZ4DHFR01ML92PTHU2,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 20:47:49 PDT 2019,,,35GCEFQ6I6AHCAPIYJ6824V46V43ZF,A1MW021IG07IMF,Submitted,Wed Apr 24 22:07:52 PDT 2019,Wed Apr 24 22:10:07 PDT 2019,Thu May 09 22:10:07 PDT 2019,,,,135,100% (404/404),100% (404/404),100% (246/246),<b>Call of Duty: Advanced Warfare</b>,Year: <b>2014</b>,,Developer: <b>Sledgehammer Games</b>,,,,,,,,,,,"Speaking of Sledgehammer Games that came out in 2014, have you played Call of Duty: Advanced Warfare?",,
3BKZLF990ZK6S1NLA6BJDLJNQJ9YQP,3VKSEF3049J8I0MRGYDA1FNPTTX0NG,A recommending conversational response about a video game (# attributes: 3),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 19:22:26 PDT 2019,1,BatchId:3634584;OriginalHitTemplateId:920937336;,3600,432000,Wed May 08 19:22:26 PDT 2019,,,35H6S234SBMI2FSBAXXQK30THWG65J,A1ELPYAFO7MANS,Approved,Tue May 07 19:40:18 PDT 2019,Tue May 07 19:40:52 PDT 2019,Sun May 12 19:40:52 PDT 2019,Tue May 07 21:25:13 PDT 2019,,,34,100% (153/153),100% (153/153),100% (126/126),<b>Call of Duty: Advanced Warfare</b>,Year: <b>2014</b>,,Developer: <b>Sledgehammer Games</b>,,,,,,,,,,,"Speaking of games by Sledgehammer Games, have you tried the 2014 game Call of Duty: Advanced Warfare?",,
3UEBBGULPF9SK3D7MP30Y19WMAGUFH,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Fri Apr 26 00:59:23 PDT 2019,,,3F0BG9B9MQ9Z83G0497F1EYI5AT7YI,A2ITJNPW1LDUN7,Submitted,Thu Apr 25 13:06:16 PDT 2019,Thu Apr 25 13:06:29 PDT 2019,Fri May 10 13:06:29 PDT 2019,,,,13,100% (334/334),100% (334/334),100% (277/277),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,Has multiplayer: <b>yes</b>,,,,,,"Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game.",,
3UEBBGULPF9SK3D7MP30Y19WMAGUFH,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Fri Apr 26 00:59:23 PDT 2019,,,3U0SRXB7CERFENW16LWAPFRB2VVRN9,A1MW021IG07IMF,Submitted,Wed Apr 24 21:37:17 PDT 2019,Wed Apr 24 21:38:00 PDT 2019,Thu May 09 21:38:00 PDT 2019,,,,43,100% (404/404),100% (404/404),100% (246/246),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,Has multiplayer: <b>yes</b>,,,,,,"And while we're on the subject of multiplayer games developed by Sledgehammer Games, have you heard of of Call of Duty: Advanced Warfare?",,
3KA7IJSNW6QPFHTV01IA55VCZVWPBY,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,32SVAV9L3GVGB2HAMRQ9LB4VZ7FA3Z,A1MW021IG07IMF,Submitted,Sat May 04 22:09:08 PDT 2019,Sat May 04 22:10:00 PDT 2019,Sun May 19 22:10:00 PDT 2019,,,,52,100% (404/404),100% (404/404),100% (246/246),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,Player perspective: <b>first person</b>,,,,,,,"While we're on the subject of first person games made by Sledgehammer Games, did you ever play Call of Duty: Advanced Warfare?",,
3KA7IJSNW6QPFHTV01IA55VCZVWPBY,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,358010RM5FFCJORMHBOTOE7CQSRVXQ,A2ITJNPW1LDUN7,Submitted,Fri Apr 26 09:44:19 PDT 2019,Fri Apr 26 09:44:38 PDT 2019,Sat May 11 09:44:38 PDT 2019,,,,19,100% (334/334),100% (334/334),100% (277/277),<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,Player perspective: <b>first person</b>,,,,,,,You ever hear of Call of Duty: Advanced Warfare? You been living under a rock? It's the next Call of Duty! A first person shooter from Sledgehammer Games.,,
3KLL7H3EGDMCBETDM515X8NSGW2HVR,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 20:47:49 PDT 2019,,,3UJ1CZ6IZIBNPDQ8HA0TL8WLXCHS5B,A1MW021IG07IMF,Submitted,Wed Apr 24 21:43:10 PDT 2019,Wed Apr 24 21:43:59 PDT 2019,Thu May 09 21:43:59 PDT 2019,,,,49,100% (404/404),100% (404/404),100% (246/246),<b>Tony Hawk's Pro Skater 3</b>,,,Developer: <b>Neversoft Entertainment</b>,,,,,Has multiplayer: <b>yes</b>,,,,,,A multiplayer game made by Neversoft Entertainment that I liked was Tony Hawk's Pro Skater 3. Are you familiar with it?,,
3PKVGQTFIH56422LNL0JIBTSM5BYRQ,3VKSEF3049J8I0MRGYDA1FNPTTX0NG,A recommending conversational response about a video game (# attributes: 3),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 19:22:26 PDT 2019,1,BatchId:3634584;OriginalHitTemplateId:920937336;,3600,432000,Wed May 08 19:22:26 PDT 2019,,,3COPXFW7XCYTU4VJWG05SSAS9RGPK8,A1ELPYAFO7MANS,Approved,Tue May 07 20:47:57 PDT 2019,Tue May 07 21:06:58 PDT 2019,Sun May 12 21:06:58 PDT 2019,Tue May 07 21:25:13 PDT 2019,,,1141,100% (153/153),100% (153/153),100% (126/126),<b>Tony Hawk's Pro Skater 3</b>,,,Developer: <b>Neversoft Entertainment</b>,,,,,Has multiplayer: <b>yes</b>,,,,,,I know you like games from Neversoft Entertainment. Have you tried the multiplayer game Tony Hawk's Pro Skaters 3?,,
351S7I5UG9HVUFFU8EIZZ49U7L4NJL,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 20:47:49 PDT 2019,,,3NGI5ARFTURRO39XO6UNNDETYC51PM,A1MW021IG07IMF,Submitted,Wed Apr 24 21:42:12 PDT 2019,Wed Apr 24 21:43:01 PDT 2019,Thu May 09 21:43:01 PDT 2019,,,,49,100% (404/404),100% (404/404),100% (246/246),<b>Tony Hawk's Pro Skater 3</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,,,,Platform: <b>Xbox</b>,,,,,"A T rated Xbox game I thought was pretty fun was Tony Hawk's Pro Skater 3, have you ever played it?",,
3IVEC1GSLPKSG8853RK12XWR5391J4,3VKSEF3049J8I0MRGYDA1FNPTTX0NG,A recommending conversational response about a video game (# attributes: 3),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 19:22:26 PDT 2019,1,BatchId:3634584;OriginalHitTemplateId:920937336;,3600,432000,Wed May 08 19:22:26 PDT 2019,,,33FOTY3KEN78UE0TJ18H3DFM12QC13,A1ELPYAFO7MANS,Approved,Tue May 07 19:57:45 PDT 2019,Tue May 07 20:02:31 PDT 2019,Sun May 12 20:02:31 PDT 2019,Tue May 07 21:25:13 PDT 2019,,,286,100% (153/153),100% (153/153),100% (126/126),<b>Tony Hawk's Pro Skater 3</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,,,,Platform: <b>Xbox</b>,,,,,I know you're looking for games rated T (for Teen) for your son. Have you ever considered getting him Tony Hawk's Pro Skater 3 for his Xbox?,,
3XD2A6FGFNF34GUQUY88945XYF0S97,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,3HRMW88U17CLWBR207YVS41OQCIM0Y,A1MW021IG07IMF,Submitted,Sat May 04 21:56:51 PDT 2019,Sat May 04 21:57:40 PDT 2019,Sun May 19 21:57:40 PDT 2019,,,,49,100% (404/404),100% (404/404),100% (246/246),<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,,,"If we're talking about third person sport games, you really can't go wrong with Tony Hawk's Pro Skater 3. Have you ever played it?",,
3XD2A6FGFNF34GUQUY88945XYF0S97,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Sun May 05 00:59:26 PDT 2019,,,3I02618YA1S7X00VQU47YFJQBRJPUS,A33G1EEP3ZVBPL,Submitted,Thu May 02 12:26:30 PDT 2019,Thu May 02 12:27:26 PDT 2019,Fri May 17 12:27:26 PDT 2019,,,,56,100% (15/15),100% (15/15),100% (15/15),<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,,,A third-person sport game that I enjoyed was Tony Hawk's Pro Skater 3. Have you played it?,,
34D9ZRXCYRFH9Z4VM4M85ZGH4XISAM,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 01 00:59:26 PDT 2019,,,37WLF8U1WQCLKYDEHK1WMSJBDCTK6F,A1WYMR7MGOCO83,Submitted,Tue Apr 30 03:04:50 PDT 2019,Tue Apr 30 03:06:54 PDT 2019,Wed May 15 03:06:54 PDT 2019,,,,124,100% (9/9),100% (9/9),100% (9/9),<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,,,Tony Hawk's Pro Skater 3 is a good sports multiplayer title for my money. Have you played it before?,,
34D9ZRXCYRFH9Z4VM4M85ZGH4XISAM,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Wed May 01 00:59:26 PDT 2019,,,3A9AA95ATX8QCLAGPTWZQ3RAASA5P8,A1MW021IG07IMF,Submitted,Wed Apr 24 21:41:38 PDT 2019,Wed Apr 24 21:42:11 PDT 2019,Thu May 09 21:42:11 PDT 2019,,,,33,100% (404/404),100% (404/404),100% (246/246),<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,,,You mentioned liking multiplayer sport games. Are you familiar with Tony Hawk's Pro Skater 3?,,
3J6BHNX0U9DQ5ZLCQZIB0J97MA4NKK,3BHRGUFAI9IPS59C0ANGVAZWPHXCSS,Write a conversational response about a video game based on its given attributes and context (type: recommend; attributes: 3),"Produce a dialogic utterance given specific attributes about a video game, such as its name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.08 ,Tue Apr 23 00:59:23 PDT 2019,2,BatchId:3617191;OriginalHitTemplateId:920937336;,3600,1296000,Mon May 06 20:47:49 PDT 2019,,,39ASUFLU6YTVHD50MLZJOAJQRHCXEF,A1MW021IG07IMF,Submitted,Sat May 04 22:04:27 PDT 2019,Sat May 04 22:05:09 PDT 2019,Sun May 19 22:05:09 PDT 2019,,,,42,100% (404/404),100% (404/404),100% (246/246),<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,,,,Genres: <b>sport</b>,,,,,,,,"Thinking about sport games released in 2001, I'm reminded of Tony Hawk's Pro Skater 3. Did you ever play that one?",,
3PGQRAZX025I5H2Y2A0O8LYO87UYSE,3VKSEF3049J8I0MRGYDA1FNPTTX0NG,A recommending conversational response about a video game (# attributes: 3),"Write a response in a conversational context, given specific attributes about a video game, such as its name, genre and available platforms","dialog, conversation, video game, attributes, writing, entertainment, chat, conversation, creative",$0.10 ,Tue May 07 19:22:26 PDT 2019,1,BatchId:3634584;OriginalHitTemplateId:920937336;,3600,432000,Wed May 08 19:22:26 PDT 2019,,,3WI0P0II62E6SB5OHRI7TAFHQ0VRDD,A1ELPYAFO7MANS,Approved,Tue May 07 19:56:31 PDT 2019,Tue May 07 19:57:22 PDT 2019,Sun May 12 19:57:22 PDT 2019,Tue May 07 21:25:14 PDT 2019,,,51,100% (153/153),100% (153/153),100% (126/126),<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,,,,Genres: <b>sport</b>,,,,,,,,"I know you're into sports games like me. I really like the 2001 game Tony Hawk's Pro Skater 3, have you ever heard of it?",,
